"p_val","avg_log2FC","pct.1","pct.2","p_val_adj","cluster","gene"
1.69430386376835e-69,1.51925301734052,0.479,0.163,3.68680520755992e-65,"3","PPP1R16A"
3.03773451716965e-69,1.23273267542683,0.503,0.172,6.61011030936116e-65,"3","TGFB1I1"
3.63099533152456e-69,2.25549540429549,0.287,0.063,7.90104584139744e-65,"3","FGF12"
3.71702162447199e-69,1.08445217607374,0.663,0.279,8.08823905485105e-65,"3","ZNF667-AS1"
4.18779223496778e-69,1.19597146798192,0.677,0.303,9.11263590328988e-65,"3","RHBDD2"
4.81753103060508e-69,2.05184380626988,0.301,0.069,1.04829475225967e-64,"3","PXYLP1"
7.715931928634e-69,0.75828893671339,0.955,0.789,1.67898678767076e-64,"3","UQCRQ"
1.09087320085807e-68,0.614315117299605,0.998,0.875,2.37374008506715e-64,"3","PEBP1"
1.16599530891061e-68,1.12916325537,0.368,0.098,2.53720579218949e-64,"3","FBLN5"
1.52535623562757e-68,1.15121776553559,0.689,0.317,3.31917516872558e-64,"3","CBX5"
2.25615960404569e-68,2.07423414718128,0.275,0.058,4.90940329840342e-64,"3","COL5A3"
2.4812330404925e-68,0.832318298465778,0.943,0.669,5.39916309611169e-64,"3","GTF2I"
3.34907063104708e-68,1.36119357500454,0.564,0.222,7.28757769315846e-64,"3","ECI2"
3.60137073562148e-68,1.45622840524099,0.505,0.183,7.83658272071235e-64,"3","GAS2L1"
3.62306203072213e-68,1.28681340145259,0.649,0.293,7.88378297885136e-64,"3","FDX2"
3.83918069466696e-68,2.341435195627,0.27,0.057,8.3540571915953e-64,"3","GSTM5"
6.05126074653015e-68,1.49869709875447,0.533,0.206,1.31675433844496e-63,"3","ZDHHC2"
1.19944501254974e-67,1.22245415565621,0.648,0.291,2.60999234730824e-63,"3","LRP10"
1.20243265466038e-67,0.922951634490051,0.921,0.654,2.61649345654098e-63,"3","TSC22D1"
1.27932887999418e-67,1.68910310064527,0.399,0.119,2.78381964286733e-63,"3","RGN"
2.02492012290327e-67,1.54114381053145,0.493,0.179,4.40622618743751e-63,"3","EXTL2"
2.27823485634072e-67,0.650815138696879,0.981,0.913,4.9574390473974e-63,"3","COPE"
2.34985597238056e-67,1.43887083471726,0.493,0.175,5.11328659590011e-63,"3","MICALL2"
3.08183431214088e-67,2.02749871431195,0.297,0.069,6.70607146321854e-63,"3","CMBL"
3.53756519966554e-67,1.35940371596582,0.541,0.209,7.69774187447222e-63,"3","NEK6"
4.45204181334155e-67,1.6976261600203,0.395,0.123,9.68764298583122e-63,"3","PLA2G2A"
6.5754334156283e-67,1.59411093727917,0.416,0.129,1.43081431124072e-62,"3","VCL"
7.95626395790883e-67,1.37367683064381,0.54,0.208,1.73128303724096e-62,"3","IFT22"
9.50301052107808e-67,1.56040564360545,0.466,0.159,2.06785508938659e-62,"3","ARMCX2"
9.53588956632134e-67,1.71075011544107,0.407,0.126,2.07500956963152e-62,"3","JAKMIP2"
1.06959783766951e-66,1.63346557697395,0.402,0.121,2.32744489476886e-62,"3","GPR37L1"
1.23944430990874e-66,1.6761519760755,0.44,0.148,2.69703081836142e-62,"3","CNRIP1"
1.38786145488345e-66,0.619362337327246,0.993,0.929,3.01998652582639e-62,"3","GNAI2"
1.53401124455669e-66,1.23451519990034,0.486,0.168,3.33800846815536e-62,"3","PBX1"
1.61339611472203e-66,2.00043202972508,0.33,0.085,3.51074994563514e-62,"3","EVA1C"
1.72864439349866e-66,0.657356989207564,0.978,0.855,3.76153020025309e-62,"3","NDUFS5"
1.84194990063567e-66,1.48452199731069,0.569,0.224,4.00808298378323e-62,"3","NTRK2"
5.05501615532468e-66,1.53851583803029,0.436,0.142,1.09997151539865e-61,"3","HES1"
7.64911461413149e-66,1.37573127677164,0.564,0.232,1.66444734003501e-61,"3","TMEM14A"
8.76052161553701e-66,2.26605469705754,0.261,0.054,1.90628950354085e-61,"3","LMTK3"
1.36719479556268e-65,1.73210050614075,0.399,0.123,2.97501587514439e-61,"3","CHRNB1"
1.40600076095133e-65,1.38832735632729,0.524,0.2,3.05945765583009e-61,"3","CCDC106"
1.41527224912264e-65,1.83382257533764,0.364,0.104,3.07963241409086e-61,"3","SNTA1"
1.62731993884153e-65,0.7185211132031,0.962,0.776,3.54104818691917e-61,"3","OCIAD1"
1.90242933029028e-65,1.58215287484356,0.423,0.136,4.13968622271164e-61,"3","FGF2"
1.9352657693481e-65,1.7941204825046,0.371,0.108,4.21113831410147e-61,"3","SNX21"
2.12938098765156e-65,0.822590889294959,0.905,0.664,4.6335330291298e-61,"3","NUCB1"
3.57146699033489e-65,0.44837756389436,1,0.991,7.77151217096871e-61,"3","PPIA"
4.95582499306052e-65,2.03409808075454,0.289,0.067,1.07838751848997e-60,"3","CC2D2A"
5.86970845061211e-65,1.72063789779451,0.388,0.118,1.27724855885319e-60,"3","SNHG18"
5.87163836527268e-65,0.710294412610705,0.986,0.85,1.27766850828334e-60,"3","GABARAPL2"
6.03246481776597e-65,1.68867449124136,0.4,0.125,1.31266434434588e-60,"3","ZBED1"
8.05411694857718e-65,1.36573480694183,0.515,0.192,1.75257584801039e-60,"3","ORAI2"
1.46767864400156e-64,1.14130093197355,0.698,0.336,3.19366872934739e-60,"3","MAP4"
1.51604877074566e-64,1.38695753505541,0.55,0.222,3.29892212514255e-60,"3","ATN1"
1.53937502053022e-64,1.75395540285123,0.376,0.111,3.34968004467376e-60,"3","HS6ST1"
2.67867381215942e-64,0.881708868678215,0.914,0.667,5.82879421525889e-60,"3","TUFM"
2.83549386999822e-64,1.03576741285906,0.751,0.395,6.17003466111614e-60,"3","AP1S1"
3.5440639177769e-64,1.58333666251463,0.448,0.156,7.71188308508254e-60,"3","LRWD1"
5.44863751451616e-64,1.97827285543792,0.251,0.051,1.18562352315872e-59,"3","KCNJ8"
5.54132944668684e-64,0.952167522433933,0.849,0.535,1.20579328759906e-59,"3","HSD17B12"
9.17923231489237e-64,0.72800060640478,0.955,0.745,1.99740095172058e-59,"3","SSBP1"
9.81984211854044e-64,1.46062389556472,0.498,0.19,2.1367976449944e-59,"3","CMTM3"
1.08623348150001e-63,1.56279860355443,0.452,0.158,2.36364405574402e-59,"3","DPY19L3"
1.52826574555408e-63,1.86003064063543,0.354,0.102,3.32550626232568e-59,"3","SLC12A4"
1.79800881029807e-63,2.05409045688341,0.28,0.064,3.91246717120861e-59,"3","KIAA0040"
2.37221023037692e-63,1.83319725114576,0.335,0.091,5.16192946130017e-59,"3","ACSS3"
2.50716613385883e-63,0.865301213117311,0.857,0.512,5.45559350727681e-59,"3","MAP1LC3A"
2.66125481905471e-63,0.394872380258967,0.71,0.344,5.79089048626306e-59,"3","CAV1"
2.94306970331227e-63,1.0869272025692,0.734,0.389,6.40411967440751e-59,"3","BCAP29"
3.6466148261433e-63,1.12606840105317,0.696,0.339,7.93503386168781e-59,"3","NME4"
4.01756485841516e-63,1.55671150987896,0.416,0.134,8.7422211319114e-59,"3","CLIP3"
4.8406238834113e-63,1.68235040641582,0.349,0.097,1.0533197570303e-58,"3","PCOLCE2"
5.21199775974905e-63,0.690938950183371,0.978,0.787,1.13413071252139e-58,"3","SBDS"
7.3214091086818e-63,1.38711370750302,0.43,0.138,1.59313862204916e-58,"3","CAPN5"
8.81772630792964e-63,1.25609266989744,0.43,0.139,1.91873724460549e-58,"3","AC092958.1"
9.07522807144646e-63,0.996307417506075,0.811,0.467,1.97476962834675e-58,"3","CLNS1A"
9.72804101266541e-63,1.12399703588595,0.667,0.31,2.11682172435599e-58,"3","TCEAL8"
9.80047984680782e-63,2.13911104129772,0.284,0.067,2.13258441466538e-58,"3","SLC44A3"
9.97812840564331e-63,1.7604251544744,0.347,0.098,2.17124074106799e-58,"3","NR2F1-AS1"
1.11825097024417e-62,0.834740028494723,0.718,0.325,2.43331411125132e-58,"3","PAFAH1B3"
1.20848645919087e-62,0.900278917362368,0.83,0.472,2.62966653519932e-58,"3","SPTSSA"
1.3798219775685e-62,1.00026064190727,0.725,0.346,3.00249262318906e-58,"3","SGCB"
1.76861640363682e-62,1.01803068060643,0.629,0.265,3.84850929431372e-58,"3","KAZN"
1.88585870037837e-62,1.90107442636931,0.32,0.084,4.10362853202333e-58,"3","MID1"
2.39856643745408e-62,1.006525695975,0.763,0.401,5.21928056790007e-58,"3","MRPL4"
2.5251461661428e-62,1.99129780619921,0.282,0.066,5.49471805752674e-58,"3","ADD2"
2.81590428923865e-62,1.06541629823443,0.703,0.342,6.1274077333833e-58,"3","CADM1"
3.35341826484658e-62,0.612105213787399,0.979,0.816,7.29703814430615e-58,"3","ERH"
4.465141351173e-62,0.705286212442623,0.562,0.209,9.71614758015245e-58,"3","RARRES2"
5.54567624128651e-62,1.48480666596479,0.445,0.154,1.20673915010394e-57,"3","SALL1"
6.91321318928924e-62,2.09930115224717,0.27,0.062,1.50431518998934e-57,"3","LRP1B"
9.16268023017328e-62,1.7682498626822,0.351,0.101,1.9937992180857e-57,"3","MCC"
1.0330999648083e-61,0.713803497660394,0.95,0.793,2.24802552342287e-57,"3","CHMP2A"
1.16243656042575e-61,1.34734527940459,0.512,0.197,2.52946195548644e-57,"3","MSX1"
1.40697183536681e-61,1.49617229571571,0.43,0.145,3.06157071375817e-57,"3","LRRC4B"
1.44623084354705e-61,1.9544504958941,0.306,0.079,3.14699831555837e-57,"3","BMPR1A"
1.68174900904929e-61,1.89385451160953,0.275,0.064,3.65948584369125e-57,"3","S1PR3"
1.89878394124036e-61,1.87919029950536,0.309,0.08,4.13175385613901e-57,"3","ARHGEF26"
2.40575186601183e-61,0.951628998602259,0.797,0.445,5.23491606044175e-57,"3","MTPN"
2.6752907887419e-61,2.31624130953604,0.253,0.055,5.82143275630237e-57,"3","LCAT"
2.70383260172122e-61,1.6299954729777,0.301,0.075,5.88353974134538e-57,"3","CALCRL"
3.39000968390673e-61,0.900851106510045,0.847,0.544,7.37666107218104e-57,"3","DDAH2"
3.48511892470383e-61,1.4460326381351,0.486,0.183,7.58361878015554e-57,"3","SMARCA1"
3.60941582111297e-61,0.900009434666447,0.816,0.483,7.85408882674182e-57,"3","S100A13"
3.97930598073599e-61,1.06760666399257,0.634,0.274,8.65896981408152e-57,"3","FMC1"
4.27315327828026e-61,2.13548139518496,0.27,0.063,9.29838153353786e-57,"3","LINC00844"
4.84540381490551e-61,0.854182759212813,0.589,0.256,1.05435987012344e-56,"3","NNMT"
4.99047808810413e-61,1.63992231288299,0.375,0.114,1.08592803197146e-56,"3","CLUAP1"
5.36245768367565e-61,1.35910272804283,0.526,0.21,1.16687079196782e-56,"3","GALK1"
6.30973457115926e-61,0.929218534945987,0.773,0.405,1.37299824268426e-56,"3","NFIX"
1.11620980556026e-60,2.00173561824686,0.285,0.07,2.42887253689912e-56,"3","MSI1"
1.46227225141593e-60,0.868078297787885,0.802,0.423,3.18190441908106e-56,"3","SCD5"
1.46779623358941e-60,1.51498430967641,0.46,0.166,3.19392460429055e-56,"3","ST5"
1.88122680526024e-60,1.80130454432487,0.321,0.087,4.09354952824628e-56,"3","C2orf88"
2.05240764779196e-60,1.39647010973436,0.526,0.213,4.46603904159531e-56,"3","SELENON"
2.26567952966326e-60,1.19399494837084,0.607,0.271,4.93011865654726e-56,"3","KPNA3"
2.32202458979344e-60,1.36287921109729,0.524,0.21,5.05272550739052e-56,"3","IMPA1"
2.37063955997021e-60,0.872444106840709,0.538,0.202,5.15851168249517e-56,"3","PDLIM3"
2.45531215419999e-60,1.81762960059102,0.337,0.096,5.34275924753918e-56,"3","PLEKHH3"
2.90991885196047e-60,1.48511241886217,0.445,0.158,6.33198342186599e-56,"3","ASB3"
4.12659923674184e-60,1.92082627112007,0.313,0.084,8.97947993915023e-56,"3","SMAD9"
5.05507632801566e-60,2.12366287937137,0.273,0.065,1.09998460897621e-55,"3","ZNF436"
5.91922797572233e-60,1.24734436682171,0.576,0.25,1.28802400751718e-55,"3","ZNF302"
7.29832688842243e-60,1.42249080781547,0.479,0.18,1.58811593092072e-55,"3","DGCR2"
7.80763027233044e-60,0.880392076596134,0.837,0.488,1.6989403472591e-55,"3","NDUFA7"
8.45040947409763e-60,1.16251480098396,0.505,0.191,1.83880910156364e-55,"3","RDH10"
9.20164011480741e-60,1.82411344031897,0.323,0.089,2.00227688898209e-55,"3","TMEM200C"
1.1527064790502e-59,0.70066442002704,0.943,0.733,2.50828929841324e-55,"3","C1orf122"
1.39954806922864e-59,1.07179000770694,0.739,0.418,3.04541659864152e-55,"3","PEPD"
1.45581163822149e-59,0.937646761139997,0.804,0.468,3.16784612476995e-55,"3","UBE2E3"
1.72194903327257e-59,1.04534834990364,0.718,0.371,3.74696109640112e-55,"3","TMX2"
1.8306414540379e-59,0.537481734610547,0.995,0.94,3.98347580398646e-55,"3","UBL5"
2.67711025260514e-59,1.66359514186736,0.359,0.108,5.82539190966879e-55,"3","RGS11"
2.69887293099606e-59,0.927191158110116,0.735,0.378,5.87274749784742e-55,"3","PHLDA3"
3.55304177939242e-59,1.56528007993971,0.426,0.149,7.7314189119579e-55,"3","SLC27A5"
3.69013680371267e-59,1.20393858295084,0.617,0.288,8.02973768487876e-55,"3","AKR7A2"
4.48936693683388e-59,1.16609786932249,0.588,0.267,9.76886245455052e-55,"3","SERPINF1"
4.79134248519835e-59,1.76772680866709,0.375,0.119,1.04259612477916e-54,"3","GALNT10"
5.0391378006167e-59,0.994126066350025,0.761,0.428,1.09651638541419e-54,"3","POLR2G"
5.32271523993933e-59,1.69894282669519,0.338,0.097,1.1582228362108e-54,"3","PRKAR1B"
5.58632826728881e-59,0.938155412537372,0.796,0.465,1.21558503096205e-54,"3","UBE2E1"
5.61445542774452e-59,1.10466081991376,0.627,0.284,1.22170550107721e-54,"3","ACYP2"
7.25637873619714e-59,1.53541827413578,0.399,0.13,1.5789880129965e-54,"3","FOXD1"
7.75339461874033e-59,1.87840067001695,0.323,0.09,1.6871386690379e-54,"3","DLG5"
1.00319208594559e-58,1.6733624572318,0.376,0.12,2.18294597901761e-54,"3","SPATA20"
1.23005846815757e-58,1.78818850254195,0.306,0.081,2.67660722671087e-54,"3","P2RY1"
1.28717084629273e-58,0.927878093898411,0.826,0.517,2.80088376153298e-54,"3","GET3"
1.37239931371421e-58,1.04369155417674,0.54,0.214,2.98634090664212e-54,"3","FKBP9"
1.65925001374372e-58,0.985700143313722,0.737,0.373,3.61052802990633e-54,"3","GET1"
2.59486654967687e-58,1.08859500755412,0.655,0.31,5.64642961209687e-54,"3","RTL8C"
2.95226816652681e-58,1.0097442222534,0.751,0.409,6.42413553036234e-54,"3","RBBP7"
3.05773528611843e-58,1.03798969525242,0.684,0.339,6.6536319825937e-54,"3","NCBP2"
4.65209631519314e-58,1.83039689666489,0.326,0.093,1.01229615818603e-53,"3","PLEKHG1"
4.8369197356757e-58,0.599261736667606,0.881,0.621,1.05251373448303e-53,"3","MT3"
7.05726903982652e-58,0.525312967532424,0.871,0.578,1.53566174306625e-53,"3","C11orf96"
8.01019769129969e-58,1.0020470472909,0.73,0.38,1.74301901762681e-53,"3","MRPS26"
8.5709768272984e-58,1.6686209400269,0.375,0.12,1.86504455762013e-53,"3","NADK2"
9.81780593297339e-58,1.21264925570742,0.565,0.243,2.13635457101501e-53,"3","SHC2"
1.04851713695362e-57,1.76195262422099,0.337,0.099,2.28157329001107e-53,"3","RFX3"
1.22162556586871e-57,1.567780076532,0.418,0.147,2.65825723133031e-53,"3","RIDA"
1.26194557777404e-57,1.23487103958033,0.564,0.243,2.74599357723631e-53,"3","DLD"
1.56636666895588e-57,1.80500089178273,0.34,0.102,3.40841387164799e-53,"3","LMAN2L"
1.71254601590885e-57,1.76521604611436,0.342,0.102,3.72650013061767e-53,"3","SRD5A1"
2.12886772315064e-57,1.13665279427569,0.653,0.318,4.6324161655758e-53,"3","MOCS2"
2.31752221756944e-57,1.70201659601688,0.368,0.117,5.0429283454311e-53,"3","SLC25A23"
2.46084759866545e-57,1.01326138802143,0.689,0.334,5.35480437469603e-53,"3","EMC2"
2.91494362051508e-57,1.01411987959147,0.703,0.358,6.34291731824081e-53,"3","PRPF31"
3.40204169586019e-57,1.74822976442066,0.326,0.094,7.40284273019178e-53,"3","SLC35G2"
3.44425887488275e-57,0.850076564861817,0.619,0.257,7.49470731174485e-53,"3","CDH2"
4.0391005347274e-57,1.69731174111626,0.263,0.062,8.78908276356682e-53,"3","SNORC"
4.17693540566883e-57,1.26505309854797,0.514,0.206,9.08901144273537e-53,"3","CRY1"
4.61045867938958e-57,0.692380975037991,0.948,0.77,1.00323580863517e-52,"3","PRDX6"
4.7839029814618e-57,1.29018377393465,0.512,0.205,1.04097728876609e-52,"3","C11orf49"
5.17778973782009e-57,1.12879520438877,0.574,0.251,1.12668704694965e-52,"3","TMEM161B-AS1"
9.86836705687706e-57,0.51478633705627,0.998,0.964,2.14735667157645e-52,"3","NME2"
9.92958828452802e-57,1.74012626176781,0.356,0.112,2.1606784107133e-52,"3","DCAKD"
1.5586760371959e-56,1.40382844986748,0.457,0.171,3.39167905693829e-52,"3","DALRD3"
1.74725920218908e-56,1.01624610659166,0.651,0.305,3.80203602396345e-52,"3","GAMT"
1.96098070629679e-56,0.457577673649093,1,1,4.26709401690182e-52,"3","ACTB"
1.98492856669933e-56,1.58485596737642,0.381,0.125,4.31920456113775e-52,"3","IFT81"
2.24541963156958e-56,1.52753889632697,0.412,0.144,4.8860331182954e-52,"3","MEGF8"
2.8290253143776e-56,1.05579116187394,0.641,0.301,6.15595908408566e-52,"3","NSL1"
3.13104213225619e-56,1.96043506772058,0.284,0.074,6.81314767978947e-52,"3","TRIM65"
4.81134835469506e-56,0.701966914601173,0.966,0.84,1.04694940198165e-51,"3","CEBPD"
5.55748004437016e-56,1.14659583164611,0.596,0.27,1.20930765765495e-51,"3","COPS4"
6.43821036332045e-56,0.719097269243315,0.981,0.926,1.40095457505853e-51,"3","NAMPT"
7.60304505569026e-56,1.24440788485994,0.519,0.208,1.6544226041182e-51,"3","NTM"
8.59590940051088e-56,1.30772460019123,0.51,0.207,1.87046988555117e-51,"3","GSTM3"
9.54548572942345e-56,0.881556238144531,0.998,0.927,2.07709769472254e-51,"3","CST3"
9.56372842146194e-56,1.10346183060696,0.546,0.227,2.08106730451012e-51,"3","KIF21A"
9.80383984205251e-56,1.37966431022178,0.448,0.167,2.13331554963063e-51,"3","PARP9"
1.07427694871197e-55,1.08737417989994,0.632,0.295,2.33762664039724e-51,"3","GBP1"
1.12688428749678e-55,1.44723854486078,0.402,0.137,2.452100209593e-51,"3","GRIA3"
1.33682997949928e-55,1.66443008072587,0.34,0.103,2.90894203539043e-51,"3","LINC01896"
1.33928455671488e-55,1.57428604039141,0.33,0.097,2.91428319541157e-51,"3","ABHD17C"
1.36229391646734e-55,1.27277091130411,0.527,0.222,2.96435156223293e-51,"3","PGM1"
1.54700396806886e-55,1.1617334574224,0.567,0.248,3.36628063451785e-51,"3","ACADM"
1.7102686637509e-55,0.377642689153785,0.503,0.187,3.72154461232196e-51,"3","THBS1"
2.05948087178167e-55,1.84941032122902,0.323,0.095,4.48143037699691e-51,"3","AL390755.1"
2.29904939964664e-55,1.94821854218259,0.27,0.068,5.00273149363109e-51,"3","TNFRSF19"
2.59859288065717e-55,1.2240185358552,0.497,0.194,5.65453810831e-51,"3","DMWD"
2.82763069235403e-55,1.56837635471403,0.397,0.136,6.15292438656237e-51,"3","ANGPTL2"
2.90115462577e-55,1.19202827246687,0.761,0.479,6.31291246567553e-51,"3","PIK3R1"
3.06475346838077e-55,0.831861510651391,0.83,0.507,6.66890354719656e-51,"3","HIGD1A"
3.36536029543005e-55,1.52811585895849,0.426,0.154,7.32302400285579e-51,"3","ZNF608"
3.53921462063912e-55,1.24529141742762,0.533,0.228,7.70133101451072e-51,"3","MANBAL"
6.23852186430082e-55,1.62435351027451,0.357,0.114,1.35750235767186e-50,"3","DMPK"
6.61576354208906e-55,1.12701985817609,0.646,0.324,1.43959014675858e-50,"3","NAXE"
7.2415605658005e-55,1.84827884813116,0.299,0.083,1.57576357911819e-50,"3","BRD3OS"
8.94586519688425e-55,1.93690405064012,0.265,0.066,1.94662026684201e-50,"3","CNTNAP3B"
1.0285103443441e-54,0.958270408699144,0.643,0.3,2.23803850929276e-50,"3","AGPAT5"
1.03749948013001e-54,0.935929874308135,0.747,0.405,2.2575988687629e-50,"3","MRPL40"
1.22183144184799e-54,0.904735528049322,0.756,0.41,2.65870521746122e-50,"3","CAPN2"
1.84734326199729e-54,0.710355378635803,0.93,0.721,4.01981893810609e-50,"3","PGLS"
2.02287754400416e-54,0.570571468624016,0.99,0.793,4.40178153575304e-50,"3","DSTN"
2.12806251181513e-54,1.62862863721379,0.321,0.093,4.63066402570973e-50,"3","DPF3"
2.19744615803072e-54,1.91938960371667,0.271,0.069,4.78164283987484e-50,"3","GPX7"
2.22271665529201e-54,0.930750412345184,0.794,0.491,4.83663144191542e-50,"3","FIBP"
2.51333902673717e-54,1.94315335823733,0.251,0.06,5.46902572218009e-50,"3","WWC1"
2.82536486189342e-54,1.38196323048315,0.431,0.158,6.14799393948009e-50,"3","MSRB1"
3.17801772167627e-54,1.20440287537344,0.562,0.257,6.91536656236757e-50,"3","PHGDH"
3.62640998074312e-54,1.04591717009416,0.522,0.212,7.89106811809703e-50,"3","AHNAK"
4.22750148506918e-54,1.86819130055611,0.297,0.083,9.19904323151054e-50,"3","SPAG1"
4.264211483189e-54,0.531611964971005,0.945,0.795,9.27892418741926e-50,"3","TUBB"
4.82008898153749e-54,1.98756894643173,0.261,0.065,1.04885136238256e-49,"3","CIB2"
6.12737952327199e-54,1.46522899453162,0.43,0.16,1.33331778426399e-49,"3","MPDZ"
6.68237448580416e-54,1.10344965848187,0.615,0.294,1.45408468811098e-49,"3","TM9SF1"
7.6478332285126e-54,1.12473231374049,0.62,0.298,1.66416851052434e-49,"3","MRPS28"
7.91791508649616e-54,1.72063789779451,0.299,0.083,1.72293832282156e-49,"3","PTPRG"
1.08648308726772e-53,1.98590051205948,0.263,0.066,2.36418719789456e-49,"3","NHSL1"
1.10981037519914e-53,1.62611651335796,0.308,0.087,2.41494737643333e-49,"3","GP1BB"
1.19280300683035e-53,0.503043806857429,0.998,0.968,2.59553934286284e-49,"3","CALM2"
1.26735880562746e-53,1.04189510622062,0.576,0.251,2.75777276104535e-49,"3","POU3F3"
1.28312383519601e-53,0.927255853350619,0.323,0.093,2.79207746538651e-49,"3","COL5A2"
1.301219056493e-53,0.888783979053052,0.789,0.482,2.83145266692877e-49,"3","CCDC124"
1.37053199929389e-53,1.5224866895256,0.369,0.122,2.9822776304635e-49,"3","NIPSNAP1"
1.85744908797239e-53,0.843003710419523,0.847,0.559,4.04180921542792e-49,"3","ATP5PB"
1.9461637579577e-53,1.35636965587619,0.493,0.206,4.23485233731595e-49,"3","NIPSNAP3A"
2.27915473801406e-53,1.92851285010469,0.285,0.078,4.9594407099186e-49,"3","DIPK1C"
2.69644773229498e-53,0.662156559903033,0.933,0.774,5.86747026547389e-49,"3","AP2M1"
2.81451273887029e-53,1.68588667386974,0.33,0.1,6.12437971978174e-49,"3","ZNF853"
2.83544900712072e-53,1.21266230085099,0.545,0.24,6.16993703949468e-49,"3","PDRG1"
3.05246179755848e-53,1.60479491885256,0.333,0.102,6.64215687148726e-49,"3","MYH10"
3.86118004660394e-53,1.51041385722503,0.251,0.059,8.40192778141017e-49,"3","NOTCH3"
4.44753272350178e-53,1.63722704220877,0.34,0.107,9.67783120633988e-49,"3","TMEM47"
4.64813394912756e-53,0.579733639557263,0.981,0.865,1.01143394733016e-48,"3","PARK7"
6.6575632565672e-53,1.38266381380591,0.44,0.166,1.44868576462902e-48,"3","ABCF2"
7.99966077922601e-53,1.08994539413212,0.617,0.299,1.74072618555958e-48,"3","EBPL"
8.24433653280635e-53,1.48440312925059,0.368,0.121,1.79396762953866e-48,"3","FAM92A"
9.07131209708868e-53,0.53421271669463,0.986,0.908,1.9739175123265e-48,"3","TOMM7"
9.45134489333076e-53,1.79539521843337,0.306,0.088,2.05661264878877e-48,"3","BATF3"
