"p_val","avg_log2FC","pct.1","pct.2","p_val_adj","gene","Significance"
3.96571788141853e-11,1.3144748479583,0.581,0.754,8.62940210996671e-07,"FCGRT","Upregulated in Tumor"
7.10059902053304e-11,1.1088228810061,0.113,0.055,1.54509034686799e-06,"CCNE2","Upregulated in Tumor"
8.09595411536212e-11,1.36609490896126,0.101,0.047,1.7616796155028e-06,"APOL3","Upregulated in Tumor"
9.78554767991768e-11,1.21232488934202,0.103,0.048,2.12933517515009e-06,"EIF4E3","Upregulated in Tumor"
1.09681708505851e-10,1.03774735314667,0.198,0.127,2.38667397708731e-06,"MICAL3","Upregulated in Tumor"
1.15513576835056e-10,1.15052476150377,0.132,0.07,2.51357543193082e-06,"SH3D21","Upregulated in Tumor"
1.20159380149202e-10,1.12100743033169,0.138,0.075,2.61466811204664e-06,"ADA2","Upregulated in Tumor"
1.59862361463607e-10,1.03173890054069,0.221,0.149,3.4786049854481e-06,"LSS","Upregulated in Tumor"
1.78997204730824e-10,1.10001112946087,0.314,0.246,3.89497917494274e-06,"ITPKB","Upregulated in Tumor"
1.80284196609378e-10,1.06186614405693,0.198,0.129,3.92298411822008e-06,"PHLPP1","Upregulated in Tumor"
2.28800189343369e-10,1.11089319712744,0.149,0.085,4.97869212011171e-06,"ENTPD1","Upregulated in Tumor"
3.37116571090424e-10,2.1650195251086,0.588,0.707,7.33565658692763e-06,"PTGDS","Upregulated in Tumor"
3.42376272317163e-10,1.08073225447096,0.145,0.082,7.45010768562147e-06,"LMCD1","Upregulated in Tumor"
6.47476327692728e-10,1.06793498000685,0.151,0.088,1.40890848905938e-05,"VPS18","Upregulated in Tumor"
6.8125645229429e-10,1.07638754503767,0.12,0.063,1.48241404019237e-05,"SSH1","Upregulated in Tumor"
7.88489203982665e-10,1.05297963917315,0.139,0.079,1.71575250786628e-05,"SLC7A8","Upregulated in Tumor"
8.90505669214975e-10,1.03098747906724,0.159,0.096,1.93774033621178e-05,"LRRC8D","Upregulated in Tumor"
2.64063135549342e-09,1.06298470265281,0.284,0.226,5.74601382955369e-05,"PTPN13","Upregulated in Tumor"
2.73129885149857e-09,2.1782675760138,0.571,0.749,5.94330630086089e-05,"PLTP","Upregulated in Tumor"
2.88382558700219e-09,1.10795065885473,0.15,0.091,6.27520447731676e-05,"OMG","Upregulated in Tumor"
3.31651214447205e-09,1.4318887480667,0.105,0.054,7.21673042637119e-05,"CCN3","Upregulated in Tumor"
3.46584907676036e-09,1.07168711486795,0.106,0.055,7.54168759103055e-05,"MARCH8","Upregulated in Tumor"
3.79931821971192e-09,1.05013297186761,0.151,0.091,8.26731644609314e-05,"SLC35E4","Upregulated in Tumor"
8.69982827227357e-09,1.03936582781008,0.109,0.058,0.000189308263204673,"EAF2","Upregulated in Tumor"
1.17185318601089e-08,1.07017880836268,0.109,0.058,0.00025499525327597,"USP6NL","Upregulated in Tumor"
1.43637197921441e-08,1.21338928762296,0.119,0.067,0.000312554542677055,"COL4A5","Upregulated in Tumor"
2.65723797880524e-08,1.2090434323486,0.1,0.053,0.000578214984188021,"MCF2L","Upregulated in Tumor"
3.04623800060651e-08,1.01387247974718,0.134,0.081,0.000662861388931976,"HACD1","Upregulated in Tumor"
3.57556722225799e-08,1.01626195838521,0.311,0.252,0.000778043427563338,"DUSP6","Upregulated in Tumor"
5.2214923937961e-08,1.08707422383492,0.114,0.065,0.00113619674489003,"FRMD5","Upregulated in Tumor"
5.50544332907796e-08,2.26678159075167,0.483,0.641,0.00119798446840736,"APLP1","Upregulated in Tumor"
1.82175082016831e-07,1.0509831015546,0.121,0.073,0.00396412978468624,"ST6GAL1","Upregulated in Tumor"
2.15174320832823e-07,1.00959099377604,0.125,0.076,0.00468219322132224,"MZF1-AS1","Upregulated in Tumor"
6.19144171317157e-07,1.0074238897734,0.201,0.149,0.0134725771678613,"MFAP3L","Upregulated in Tumor"
1.35237849833317e-06,1.07863987550972,0.11,0.067,0.0294277561237298,"TRIM25","Upregulated in Tumor"
1.9991112088501e-06,1.66168885603516,0.11,0.069,0.0435006599045781,"TNFRSF11B","Upregulated in Tumor"
