"ID","Description","GeneRatio","BgRatio","RichFactor","FoldEnrichment","zScore","pvalue","p.adjust","qvalue","geneID","Count"
"GO:0050855","regulation of B cell receptor signaling pathway","8/1155","25/18986",0.32,5.26019047619048,5.42471398546455,7.79793346322834e-05,0.000824955123136898,0.000560322957243963,"CD300A/FOXP1/LYN/PTPN6/CD72/FCGR2B/CD22/LPXN",8
"GO:0048659","smooth muscle cell proliferation","25/1155","178/18986",0.140449438202247,2.30872124130551,4.4647206115587,7.89940609914785e-05,0.000834079873281893,0.000566520636174562,"KLF4/AIF1/FGFR2/IL18/HBEGF/NR4A3/GNA13/APOD/FOXP1/TRIB1/PDGFB/IL6R/HMOX1/IL10/MMP9/TLR4/EREG/PPARG/LDLRAP1/TNF/ERN1/MEF2C/MEF2D/IGF1/CCN3",25
"GO:0002283","neutrophil activation involved in immune response","7/1155","19/18986",0.368421052631579,6.05614035087719,5.61183692116031,7.97868474944559e-05,0.000839216745239191,0.00057000968328194,"ITGB2/TYROBP/FCER1G/SPI1/STXBP2/ITGAM/SYK",7
"GO:0060263","regulation of respiratory burst","7/1155","19/18986",0.368421052631579,6.05614035087719,5.61183692116031,7.97868474944559e-05,0.000839216745239191,0.00057000968328194,"S100A9/CLEC7A/GRN/NCF1/RAC2/DUSP10/INSR",7
"GO:0042982","amyloid precursor protein metabolic process","17/1155","98/18986",0.173469387755102,2.85150631681244,4.67685269948154,8.03241862127338e-05,0.00084325007748234,0.000572749188240022,"BIN1/KLK6/ABCA2/SORL1/LYN/NECAB1/ABCG1/TMCC2/PICALM/PSEN1/LDLRAP1/TNF/BACE2/DLG1/RTN1/IGF1/DHCR24",17
"GO:0001912","positive regulation of leukocyte mediated cytotoxicity","14/1155","71/18986",0.197183098591549,3.24131455399061,4.81545418895783,8.08541863732563e-05,0.000847191092400468,0.000575425989767202,"HLA-E/B2M/HLA-C/HLA-B/TYROBP/SPI1/PTPRC/HLA-F/ITGAM/VAV1/POMC/HLA-DRB1/HLA-DRA/P2RX7",14
"GO:0031334","positive regulation of protein-containing complex assembly","27/1155","200/18986",0.135,2.21914285714286,4.41124196378535,8.32758389235233e-05,0.0008693654588769,0.000590487180673976,"BIN1/HSPA1A/HSP90AA1/PLEK/SNCA/PYCARD/FNIP2/TPPP/LCP1/CLEC7A/GRB2/SNX9/NCKAP1L/HCK/PDE4DIP/SLAIN1/SYK/TLR4/ISG15/CCR7/CDC42EP2/TNF/DLG1/TFRC/FES/SLF2/PAK1",27
"GO:0045765","regulation of angiogenesis","41/1155","360/18986",0.113888888888889,1.8721164021164,4.25181488866871,8.32877492537176e-05,0.0008693654588769,0.000590487180673976,"RGCC/KLF4/STAB1/ENG/C5AR1/EMILIN2/CYBB/IL1B/S100A1/HTATIP2/C3AR1/ITGAX/KLF2/NINJ1/CXCL8/ALOX5/GRN/PPP1R16B/CD40/PRKCB/WNK1/HMOX1/PTPN6/FLT1/CXCR4/SLC12A2/IL10/GREM1/PPARG/IL1A/PLXND1/GPNMB/TNF/RAPGEF3/FGF1/SPHK1/SASH1/SIRT1/SEMA4A/EMP2/VASH1",41
"GO:0002710","negative regulation of T cell mediated immunity","9/1155","32/18986",0.28125,4.62321428571429,5.22067927649562,8.66770591601158e-05,0.000901309837186782,0.00061218432276075,"PTPRC/LILRB4/HLA-F/NCKAP1L/SMAD7/AHR/FCGR2B/LILRB1/IL4I1",9
"GO:0045940","positive regulation of steroid metabolic process","9/1155","32/18986",0.28125,4.62321428571429,5.22067927649562,8.66770591601158e-05,0.000901309837186782,0.00061218432276075,"DAB2/ABCG1/GNAI1/LDLRAP1/IL1A/TNF/SREBF1/STARD4/FGF1",9
"GO:0006919","activation of cysteine-type endopeptidase activity involved in apoptotic process","13/1155","63/18986",0.206349206349206,3.39198790627362,4.8399703646691,8.84051274292005e-05,0.000917538064984884,0.000623206799421158,"LAPTM5/SNCA/S100A9/PYCARD/S100A8/HSPD1/BOK/NGFR/PMAIP1/TNF/SLC11A2/EIF2AK3/DLC1",13
"GO:0008203","cholesterol metabolic process","22/1155","148/18986",0.148648648648649,2.44350064350064,4.48682246931487,8.91454575180764e-05,0.000923472792436784,0.000627237762976655,"APOC1/NPC2/LIPA/ABCG1/INSIG1/CLN8/NPC1/GNAI1/IDI1/CYP27A1/LDLRAP1/CH25H/CEBPA/LIPE/PPARD/SREBF1/STARD4/CLN6/OSBPL1A/FGF1/DHCR24/LSS",22
"GO:0050848","regulation of calcium-mediated signaling","17/1155","99/18986",0.171717171717172,2.82270322270322,4.62765007058311,9.15669313391628e-05,0.000946767516487948,0.000643059918997576,"PLEK/TREM2/CCL3/CCL4/PTPRC/CLEC7A/CD4/ERBB3/SYK/GPR62/P2RX4/CD22/ADA/TNF/IGF1/PTPRJ/LMCD1",17
"GO:0006869","lipid transport","49/1155","459/18986",0.106753812636166,1.75482933914306,4.16640042727588,9.2187039751188e-05,0.000951384139051808,0.000646195604242642,"SPP1/PSAP/ACSL1/PLIN2/APOC1/TREM2/MSR1/NPC2/PIP4K2A/SLCO2B1/LIPA/IL1B/ABCA2/APOD/ATP8A1/NFKB1/APOC2/DAB2/LYN/UCP2/ABCG1/RBP7/AQP9/CLN8/NPC1/ABCA6/SYK/POMC/SLCO1A2/SLCO3A1/P2RX4/PPARG/SELENOM/LDLRAP1/IL1A/KCNQ1/INHBA/PPARD/GM2A/P2RX7/STARD4/ATP11A/ABCA8/ATP10B/OSBPL1A/SIRT1/GLTP/APOL3/PLTP",49
"GO:0016125","sterol metabolic process","23/1155","159/18986",0.144654088050314,2.37783767595088,4.44032235418174,9.5404929522425e-05,0.000979443597245851,0.000665254045305672,"APOC1/NPC2/LIPA/ABCG1/INSIG1/CLN8/NPC1/GNAI1/IDI1/CYP27A1/LDLRAP1/CH25H/CEBPA/LIPE/PPARD/SREBF1/STARD4/CLN6/OSBPL1A/FGF1/DHCR24/FAXDC2/LSS",23
"GO:1903825","organic acid transmembrane transport","23/1155","159/18986",0.144654088050314,2.37783767595088,4.44032235418174,9.5404929522425e-05,0.000979443597245851,0.000665254045305672,"ACSL1/SLC11A1/SLC6A6/UCP2/LRP2/SLC38A2/SLC16A3/EMB/SLC7A7/CLN8/SLC7A5/TTYH2/PSEN1/MFSD12/RGS2/KCNJ10/TNF/SLC43A2/SLC35D2/SLC23A2/LRRC8C/SLC7A8/LRRC8D",23
"GO:0061515","myeloid cell development","16/1155","90/18986",0.177777777777778,2.92232804232804,4.65234870562835,9.54421315564388e-05,0.000979443597245851,0.000665254045305672,"TYROBP/PIP4K2A/KLF2/FOXP1/PABPC4/NCKAP1L/SH2B3/EVI2B/TLR2/PTPN6/JMJD6/LILRB1/RAC2/CEBPB/SLC11A2/ALAS1",16
"GO:0071888","macrophage apoptotic process","6/1155","14/18986",0.428571428571429,7.04489795918367,5.7584404081775,9.83461019872707e-05,0.00100600766712808,0.00068329679426909,"CTSL/PLEKHO2/MEF2C/IRF7/SIRT1/ST6GAL1",6
"GO:0015850","organic hydroxy compound transport","35/1155","292/18986",0.11986301369863,1.9703196347032,4.25268846250277,9.8397830215447e-05,0.00100600766712808,0.00068329679426909,"SPP1/APOC1/TREM2/MSR1/NPC2/SNCA/PIP4K2A/SLCO2B1/LIPA/ABCA2/NFKB1/APOC2/DAB2/ABCG1/SLC5A11/SLC16A3/AQP9/EMB/PRKCB/NPC1/LILRB1/SYK/POMC/SLCO1A2/PPARG/SELENOM/LDLRAP1/KCNQ1/SLC44A1/STARD4/GRK2/ABCA8/OSBPL1A/SIRT1/PLTP",35
"GO:0072330","monocarboxylic acid biosynthetic process","29/1155","224/18986",0.129464285714286,2.1281462585034,4.32273182628936,9.89857911485525e-05,0.00101013433052899,0.000686099691269787,"APOC1/IL1B/DSE/PDK4/TBXAS1/LTC4S/FA2H/ELOVL1/APOC2/SCD/SLC45A3/HPGDS/ALOX5/KMO/INSIG1/PTGS1/PLP1/CD74/SDS/MID1IP1/CYP27A1/STARD4/OSBPL1A/SIRT2/SIRT1/LPGAT1/ACOT7/PTGDS/HACD1",29
"GO:0007626","locomotory behavior","28/1155","213/18986",0.131455399061033,2.16087636932707,4.33628057766269,9.93046944516392e-05,0.00101150506616168,0.000687030717239281,"NR4A2/ANKH/SELENOP/SNCA/CNTN2/GLA/ABCA2/GNG7/ARRB2/INPP5F/ABHD12/HPGDS/CLN8/NPC1/HEXA/ROGDI/GAA/GPR37/KCNJ10/LGI4/ADCY5/CNP/CLN6/HPRT1/AGTPBP1/GNAO1/EPS8/STRN",28
"GO:0043524","negative regulation of neuron apoptotic process","24/1155","170/18986",0.141176470588235,2.32067226890756,4.4021446617562,0.000100298331744691,0.00101973071977904,0.000692617715163024,"NR4A2/MAG/SNCA/CORO1A/LGMN/BOK/UCP2/GRN/CLN8/UNC5B/NAIP/ERBB3/IL10/PSEN1/BCL2/PLXND1/BCL2L1/TYRO3/FBXO7/CCND1/MEF2C/CEBPB/FAIM2/SIRT1",24
"GO:0030218","erythrocyte differentiation","21/1155","139/18986",0.151079136690647,2.48345323741007,4.46754142732685,0.000100874413586646,0.00102368849343485,0.000695305899497817,"HSPA1A/B2M/SPI1/HCLS1/KLF2/LYN/NCKAP1L/SH2B3/CFLAR/JMJD6/IKZF1/ISG15/SLC48A1/MAFB/INPP5D/RAC2/KCNQ1/INHBA/KLF13/SLC11A2/ALAS1",21
"GO:0009311","oligosaccharide metabolic process","13/1155","64/18986",0.203125,3.3389880952381,4.77026957271997,0.00010483697924941,0.00106193465117702,0.000721283312824036,"GLA/NEU1/ST6GALNAC3/B4GALT1/NPC1/ST3GAL4/MAN2B1/GAA/MANBA/GM2A/GAL3ST4/NAGA/ST3GAL6",13
"GO:0001894","tissue homeostasis","33/1155","270/18986",0.122222222222222,2.00910052910053,4.25028684188622,0.000105851478583247,0.00106826169914585,0.000725580746865102,"SPP1/ZEB2/ANKH/CSF1R/MBP/CORO1A/LIPA/PDK4/TF/HAMP/TPP1/IL10RA/TCIRG1/CLN8/SLC12A2/TP53INP2/TMEM119/SYK/TLR4/P2RX4/INPP5D/PECAM1/RAC2/BCL2/CYTL1/WHRN/ADRB2/NANOS1/P2RX7/TFRC/CSK/JAM3/TNFRSF11B",33
"GO:0060249","anatomical structure homeostasis","33/1155","270/18986",0.122222222222222,2.00910052910053,4.25028684188622,0.000105851478583247,0.00106826169914585,0.000725580746865102,"SPP1/ZEB2/ANKH/CSF1R/MBP/CORO1A/LIPA/PDK4/TF/HAMP/TPP1/IL10RA/TCIRG1/CLN8/SLC12A2/TP53INP2/TMEM119/SYK/TLR4/P2RX4/INPP5D/PECAM1/RAC2/BCL2/CYTL1/WHRN/ADRB2/NANOS1/P2RX7/TFRC/CSK/JAM3/TNFRSF11B",33
"GO:0048143","astrocyte activation","8/1155","26/18986",0.307692307692308,5.05787545787546,5.26956376487848,0.000106659444571781,0.00107443705193633,0.000729775147070083,"TREM2/C1QA/ZEB2/C5AR1/IL1B/GRN/PSEN1/TNF",8
"GO:0034101","erythrocyte homeostasis","22/1155","150/18986",0.146666666666667,2.41092063492063,4.41532134309592,0.000109142824337613,0.00109743610526627,0.000745396478721001,"HSPA1A/B2M/SPI1/HCLS1/KLF2/LYN/NCKAP1L/SH2B3/CFLAR/HMOX1/JMJD6/IKZF1/ISG15/SLC48A1/MAFB/INPP5D/RAC2/KCNQ1/INHBA/KLF13/SLC11A2/ALAS1",22
"GO:1904645","response to amyloid-beta","12/1155","56/18986",0.214285714285714,3.52244897959184,4.81115712022964,0.00011176997977834,0.00112179393623682,0.000761940714278407,"TYROBP/TREM2/LGMN/FCGR2B/PSEN1/SYK/MMP9/TLR4/ITGA4/ADRB2/TNF/IGF1",12
"GO:0033032","regulation of myeloid cell apoptotic process","9/1155","33/18986",0.272727272727273,4.48311688311688,5.09676347538011,0.000112791760640491,0.00112997961299797,0.000767500559270232,"CLEC5A/HCAR2/BCL2/GAS6/MEF2C/IRF7/SIRT1/ITPKB/ST6GAL1",9
"GO:0071526","semaphorin-plexin signaling pathway","11/1155","48/18986",0.229166666666667,3.76706349206349,4.88518629276768,0.000113085985910068,0.00113085985910068,0.000768098436761427,"TYROBP/TREM2/SEMA4D/SEMA7A/SEMA6B/SEMA3C/PLXND1/PLXNC1/SH3BP1/SEMA4A/SEMA3B",11
"GO:0045655","regulation of monocyte differentiation","7/1155","20/18986",0.35,5.75333333333333,5.41294779242016,0.000116321633013036,0.0011610975390008,0.000788636361488056,"CD4/FOXP1/CD74/INPP5D/HLA-DRB1/IRF7/FES",7
"GO:0051402","neuron apoptotic process","36/1155","307/18986",0.117263843648208,1.92759422987436,4.17021895509244,0.000123191716080007,0.00122743746203352,0.000833695517816084,"NR4A2/TREM2/MAG/CCL3/SNCA/UBB/CORO1A/LGMN/BOK/MCL1/AATK/UCP2/GRN/NGFR/CFLAR/CLN8/UNC5B/NAIP/ERBB3/FCGR2B/IL10/PSEN1/MAP3K11/BCL2/TMTC4/PLXND1/TNF/BCL2L1/TYRO3/FBXO7/CCND1/MEF2C/CEBPB/FAIM2/USP53/SIRT1",36
"GO:0007229","integrin-mediated signaling pathway","18/1155","111/18986",0.162162162162162,2.66563706563707,4.47926574324351,0.000123771876207143,0.00123097982144309,0.000836101546028191,"PLEK/ITGB2/FYB1/ITGAX/FERMT3/SEMA7A/HCK/ITGAM/VAV1/SYK/ISG15/FGR/ITGA4/DOCK1/LIMS1/ITGB5/EMP2/PTK2",18
"GO:0030168","platelet activation","21/1155","141/18986",0.148936170212766,2.44822695035461,4.39295296545993,0.000124202163663884,0.0012330214798516,0.000837488273675618,"PLEK/FCER1G/EMILIN2/GLA/THBD/GNA13/FERMT3/LYN/SH2B3/PDGFB/CD40/IL6R/PTPN6/VAV1/SYK/TLR4/MERTK/TYRO3/DGKZ/PTPRJ/ENTPD1",21
"GO:0032273","positive regulation of protein polymerization","16/1155","92/18986",0.173913043478261,2.85879917184265,4.54854893447781,0.0001250275655007,0.00123897117349699,0.000841529402513518,"BIN1/HSPA1A/HSP90AA1/PYCARD/TPPP/GRB2/SNX9/NCKAP1L/HCK/PDE4DIP/SLAIN1/CCR7/CDC42EP2/DLG1/FES/PAK1",16
"GO:0046394","carboxylic acid biosynthetic process","38/1155","331/18986",0.114803625377644,1.88715292763631,4.14403393484178,0.000126413618250819,0.00125044517692146,0.000849322732538277,"APOC1/CARNS1/ALOX5AP/PYCARD/IL1B/KYNU/DSE/PDK4/TBXAS1/LTC4S/FA2H/ELOVL1/APOC2/SCD/SLC45A3/HPGDS/ALOX5/SERINC5/KMO/INSIG1/PTGS1/PLP1/CD74/NAIP/SDS/SYK/NANS/MGST2/MID1IP1/CYP27A1/STARD4/OSBPL1A/SIRT2/SIRT1/LPGAT1/ACOT7/PTGDS/HACD1",38
"GO:0043407","negative regulation of MAP kinase activity","10/1155","41/18986",0.24390243902439,4.00929152148664,4.90927463298881,0.000132204424294394,0.00130536981105095,0.000886628438700761,"IL1B/DNAJA1/DUSP1/CD300A/LYN/IRAK3/PTPN1/RGS2/DUSP10/PTPRJ",10
"GO:0051452","intracellular pH reduction","12/1155","57/18986",0.210526315789474,3.46065162907268,4.73513283875644,0.000133829442851813,0.00131903839357543,0.000895912362597524,"ATP6V0B/ATP6V0C/SLC11A1/CREG1/RAB20/TCIRG1/ATP6V0D1/GRN/DMXL2/ATP6V1B2/BCL2/CLN6",12
"GO:0019216","regulation of lipid metabolic process","39/1155","344/18986",0.113372093023256,1.86362126245847,4.11400427350244,0.000135259638104025,0.00133074114328556,0.000903861060825537,"PSAP/APOC1/TREM2/NPC2/SNCA/IL1B/ABCA2/PDK4/APOD/SORL1/NFKB1/APOC2/DAB2/ABCG1/SLC45A3/PDGFB/INSIG1/CD74/GNAI1/HCAR2/CERS2/PPARG/MID1IP1/LDLRAP1/IL1A/CH25H/PPP2R5A/TNF/PPARD/SREBF1/LACTB/STARD4/NR1D2/RUBCNL/FGF1/SIRT2/SPHK1/SIRT1/LPGAT1",39
"GO:0042088","T-helper 1 type immune response","11/1155","49/18986",0.224489795918367,3.69018464528669,4.79880367558301,0.00013788923807588,0.00135175854142365,0.000918136419991171,"SLC11A1/HAVCR2/IL18/IL1B/IL4R/TMEM98/TLR4/STAT6/HLA-DRB1/RIPK2/SEMA4A",11
"GO:0050856","regulation of T cell receptor signaling pathway","11/1155","49/18986",0.224489795918367,3.69018464528669,4.79880367558301,0.00013788923807588,0.00135175854142365,0.000918136419991171,"LAPTM5/LIPA/PTPRC/LILRB4/ELF1/CD300A/PTPN6/CCR7/ADA/DGKZ/PTPRJ",11
"GO:0006022","aminoglycan metabolic process","19/1155","122/18986",0.155737704918033,2.560031225605,4.39951452230284,0.000141194992228489,0.00138169385252164,0.000938468970902135,"IL1B/DSE/NFKB1/PDGFB/LYVE1/HEXA/HAS1/ST3GAL4/B3GNT2/B3GAT1/GLCE/CLN6/CSGALNACT2/SLC35D2/ST3GAL6/FUCA1/ST3GAL1/NDST2/HS3ST1",19
"GO:0050878","regulation of body fluid levels","42/1155","381/18986",0.110236220472441,1.81207349081365,4.07522345482434,0.000142294093211956,0.00138967053933981,0.000943886866520469,"CYBA/PLEK/VAMP8/FCER1G/PLAUR/SERPINA1/JMJD1C/EMILIN2/GLA/THBD/ENPP4/GNA13/WAS/FERMT3/LYN/PABPC4/SH2B3/PDGFB/CD40/WNK1/IL6R/PTPN6/ST3GAL4/VAV1/F13A1/SYK/TLR4/ITPK1/ADA/GAS6/MERTK/TYRO3/CCND1/DGKZ/GPAT4/SLC29A1/PRRG1/PTPRJ/EMP2/CORO2B/ZBTB7B/ENTPD1",42
"GO:1901342","regulation of vasculature development","41/1155","369/18986",0.111111111111111,1.82645502645503,4.08024275134221,0.000143254194496361,0.00138967053933981,0.000943886866520469,"RGCC/KLF4/STAB1/ENG/C5AR1/EMILIN2/CYBB/IL1B/S100A1/HTATIP2/C3AR1/ITGAX/KLF2/NINJ1/CXCL8/ALOX5/GRN/PPP1R16B/CD40/PRKCB/WNK1/HMOX1/PTPN6/FLT1/CXCR4/SLC12A2/IL10/GREM1/PPARG/IL1A/PLXND1/GPNMB/TNF/RAPGEF3/FGF1/SPHK1/SASH1/SIRT1/SEMA4A/EMP2/VASH1",41
"GO:0007033","vacuole organization","30/1155","240/18986",0.125,2.0547619047619,4.18518050038093,0.000143403063617061,0.00138967053933981,0.000943886866520469,"CTSD/LAPTM5/ATP6V0B/BAG3/ATP6V0C/PIP4K2A/CORO1A/LIPA/CREG1/TPP1/TBC1D12/RAB20/GABARAPL1/PACS2/TCIRG1/GRN/CLN8/HEXA/TP53INP2/PSEN1/GAA/CHMP1B/RAB33A/MAN2A1/P2RX7/CLN6/SNX30/ATP10B/HPS1/VPS18",30
"GO:0010893","positive regulation of steroid biosynthetic process","8/1155","27/18986",0.296296296296296,4.8705467372134,5.12218107971297,0.000143531665194586,0.00138967053933981,0.000943886866520469,"DAB2/ABCG1/GNAI1/IL1A/TNF/SREBF1/STARD4/FGF1",8
"GO:0042026","protein refolding","8/1155","27/18986",0.296296296296296,4.8705467372134,5.12218107971297,0.000143531665194586,0.00138967053933981,0.000943886866520469,"HSPA1A/B2M/HSP90AA1/DNAJA4/HSPA6/HSPD1/DNAJA1/HSPA2",8
"GO:1905523","positive regulation of macrophage migration","8/1155","27/18986",0.296296296296296,4.8705467372134,5.12218107971297,0.000143531665194586,0.00138967053933981,0.000943886866520469,"TREM2/CCL3/CSF1R/C5AR1/C3AR1/P2RX4/PTPRJ/PTK2",8
"GO:0048660","regulation of smooth muscle cell proliferation","24/1155","174/18986",0.137931034482759,2.26732348111658,4.27418251701194,0.000144730333027513,0.00139331006357379,0.000946358890664028,"KLF4/AIF1/FGFR2/IL18/HBEGF/NR4A3/GNA13/APOD/FOXP1/TRIB1/PDGFB/IL6R/HMOX1/IL10/MMP9/TLR4/EREG/PPARG/LDLRAP1/TNF/ERN1/MEF2C/MEF2D/IGF1",24
"GO:0002828","regulation of type 2 immune response","9/1155","34/18986",0.264705882352941,4.35126050420168,4.97769824758186,0.000145178840565809,0.00139331006357379,0.000946358890664028,"IL18/CD86/NLRP3/IL4R/CD74/PRKCZ/STAT6/RSAD2/ARG2",9
"GO:0002862","negative regulation of inflammatory response to antigenic stimulus","9/1155","34/18986",0.264705882352941,4.35126050420168,4.97769824758186,0.000145178840565809,0.00139331006357379,0.000946358890664028,"TREM2/LYN/HCK/RHBDF2/FCGR2B/IL10/SYK/FGR/HLA-DRB1",9
"GO:0045671","negative regulation of osteoclast differentiation","9/1155","34/18986",0.264705882352941,4.35126050420168,4.97769824758186,0.000145178840565809,0.00139331006357379,0.000946358890664028,"CCL3/LILRB4/LILRB1/TLR4/MAFB/INPP5D/LILRB3/TMEM178A/TNFRSF11B",9
"GO:0090022","regulation of neutrophil chemotaxis","9/1155","34/18986",0.264705882352941,4.35126050420168,4.97769824758186,0.000145178840565809,0.00139331006357379,0.000946358890664028,"C5AR1/C3AR1/CXCL8/MPP1/NCKAP1L/CD74/CCR7/RAC2/JAM3",9
"GO:0032623","interleukin-2 production","13/1155","66/18986",0.196969696969697,3.23780663780664,4.63492170551454,0.000145739445386022,0.00139380830840384,0.000946697306668455,"VSIG4/LAPTM5/HAVCR2/IL1B/PTPRC/CD86/LILRB4/CLEC7A/CD4/PDE4B/CD83/IL1A/RIPK2",13
"GO:0032663","regulation of interleukin-2 production","13/1155","66/18986",0.196969696969697,3.23780663780664,4.63492170551454,0.000145739445386022,0.00139380830840384,0.000946697306668455,"VSIG4/LAPTM5/HAVCR2/IL1B/PTPRC/CD86/LILRB4/CLEC7A/CD4/PDE4B/CD83/IL1A/RIPK2",13
"GO:0097305","response to alcohol","33/1155","275/18986",0.12,1.97257142857143,4.13473611487141,0.000150355206359655,0.00143544691785873,0.000974978928457252,"SGK1/KLF4/CD14/CCL3/FGFR2/LIPA/S100A8/CYBB/PTPRC/PTGER4/ABCA2/FOSB/TBXAS1/KLF2/AHR/PRKCB/FBP1/GNAI1/RGS2/CCR7/INHBA/TNF/BCL2L1/ADCY5/CDK1/SREBF1/ADCY7/EPS8/RGS19/SLC23A2/ADCY3/ALAD/ST6GAL1",33
"GO:0051047","positive regulation of secretion","37/1155","322/18986",0.114906832298137,1.88884945282461,4.09413562423954,0.000151429875107913,0.00144319254885454,0.000980239887197401,"RGCC/SPP1/CYBA/VAMP8/ITGB2/TREM2/SNCA/STX4/S100A8/IL1B/SCIN/HLA-F/DAB2/ABCG1/KMO/TLR2/IL4R/PRKCB/ITGAM/FRMD4A/SLC12A2/CD33/HCAR2/SYK/TLR4/P2RX4/PPARG/FGR/IL1A/HLA-DRB1/SLC6A1/GAB2/INHBA/P2RX7/GRK2/APBB1/IGF1",37
"GO:0016053","organic acid biosynthetic process","38/1155","334/18986",0.11377245508982,1.87020245223838,4.08356314597381,0.000152419529681348,0.00145010246988505,0.000984933218116316,"APOC1/CARNS1/ALOX5AP/PYCARD/IL1B/KYNU/DSE/PDK4/TBXAS1/LTC4S/FA2H/ELOVL1/APOC2/SCD/SLC45A3/HPGDS/ALOX5/SERINC5/KMO/INSIG1/PTGS1/PLP1/CD74/NAIP/SDS/SYK/NANS/MGST2/MID1IP1/CYP27A1/STARD4/OSBPL1A/SIRT2/SIRT1/LPGAT1/ACOT7/PTGDS/HACD1",38
"GO:0098883","synapse pruning","6/1155","15/18986",0.4,6.5752380952381,5.49759039928136,0.000155482313128049,0.00147667777459568,0.00100298359795819,"TREM2/C1QA/C1QC/C1QB/ITGAM/PLXNC1",6
"GO:0043604","amide biosynthetic process","24/1155","175/18986",0.137142857142857,2.25436734693878,4.2427385064253,0.000158263807638935,0.00150049423159406,0.00101916012349531,"ACSL1/CARNS1/SNCA/PDK4/UGT8/FA2H/ELOVL1/ST6GALNAC3/CLN8/SPTLC2/GAL3ST1/ST3GAL5/NANS/CERS2/MGST2/CEBPA/P2RX7/ABCA8/SPHK1/SGMS1/ARG2/ST3GAL1/ACOT7/HACD1",24
"GO:0050673","epithelial cell proliferation","50/1155","482/18986",0.103734439834025,1.70519660146216,3.99125396268565,0.000159439427531239,0.00150281986120035,0.00102073972900585,"RGCC/B2M/NEAT1/ZEB2/FGFR2/ENG/CDKN1C/C5AR1/LIPA/NR4A1/NR4A3/FA2H/SERPINB1/DAB2/MTSS1/RPS6KA1/ALOX5/GRN/PDGFB/PPP1R16B/NGFR/CFLAR/B4GALT1/HMOX1/AREG/FLT1/IL10/PSEN1/EREG/PPARG/RASGRF1/STAT6/ITGA4/TNF/BCL2L1/DUSP10/PTPRK/ERN1/CCND1/PPARD/MEF2C/DLG1/CEBPB/IGF1/STK4/FGF1/SIRT1/VASH1/CCN3/EAF2",50
"GO:0052372","modulation by symbiont of entry into host","12/1155","58/18986",0.206896551724138,3.40098522167488,4.66079029451999,0.000159513437944246,0.00150281986120035,0.00102073972900585,"GSN/LGALS9/CD4/CXCL8/CD74/HLA-DRB1/CH25H/TRIM8/IFITM2/TRIM38/TRIM59/TRIM25",12
"GO:2001238","positive regulation of extrinsic apoptotic signaling pathway","12/1155","58/18986",0.206896551724138,3.40098522167488,4.66079029451999,0.000159513437944246,0.00150281986120035,0.00102073972900585,"PYCARD/PTPRC/G0S2/MAL/LTBR/PMAIP1/TLR4/DEDD2/SKIL/INHBA/TNF/STK4",12
"GO:0050767","regulation of neurogenesis","42/1155","383/18986",0.109660574412533,1.80261096605744,4.03851244929653,0.0001596060509523,0.00150281986120035,0.00102073972900585,"BIN1/SPP1/B2M/NKX6-2/TREM2/MAG/MYRF/HAPLN2/TNFRSF1B/IL1B/SHTN1/SOX10/ARHGAP4/GJC2/SORL1/LYN/SEMA4D/LRP2/SEMA7A/TLR2/SLC7A5/PTPRD/TMEM98/DAAM2/CXCR4/PSEN1/ZNF488/CERS2/PLXND1/PLXNC1/SKIL/MAN2A1/TNF/ETV5/DUSP10/RAPGEF2/IL1RAPL1/CYFIP1/SIRT2/ASPA/EGR2/DPYSL5",42
"GO:0001788","antibody-dependent cellular cytotoxicity","5/1155","10/18986",0.5,8.21904761904762,5.81147017851185,0.000160861045826793,0.00150944953960758,0.00102524271457019,"HLA-E/FCGR3A/FCGR2A/FCGR1A/FCGR2B",5
"GO:0002536","respiratory burst involved in inflammatory response","5/1155","10/18986",0.5,8.21904761904762,5.81147017851185,0.000160861045826793,0.00150944953960758,0.00102524271457019,"S100A9/LIPA/GRN/NCF1/DUSP10",5
"GO:0045429","positive regulation of nitric oxide biosynthetic process","10/1155","42/18986",0.238095238095238,3.91383219954648,4.81129275829966,0.000164148088467873,0.00153766072616058,0.00104440421200611,"HSP90AA1/KLF4/HSP90AB1/IL1B/CLEC7A/KLF2/TLR4/P2RX4/TNF/INSR",10
"GO:0046434","organophosphate catabolic process","30/1155","242/18986",0.12396694214876,2.03778040141676,4.13514223853143,0.000166328446436171,0.00155542642742358,0.00105647096568762,"ENPP2/IER3/APOC1/TYMP/LIPA/MGAT1/AMPD3/APOC2/UCP2/INPP5F/ABHD12/PDE4B/FBP1/PSEN1/GPD1/PLD1/ENPP6/PDE8A/ADA/PLBD1/PDE4A/CNP/P2RX7/PLA2G4C/HPRT1/IGF1/SAMHD1/INSR/ACOT7/ENTPD1",30
"GO:2000404","regulation of T cell migration","11/1155","50/18986",0.22,3.61638095238095,4.71465915821475,0.000167169711959633,0.00156063036037272,0.00106000556171301,"AIF1/PYCARD/CORO1A/CD69/CCL20/APOD/ABL2/WNK1/DOCK8/ITGA4/TNFRSF14",11
