"p_val","avg_log2FC","pct.1","pct.2","p_val_adj","gene"
5.30389617331887e-12,-0.544334866710045,0.192,0.29,1.15412780731419e-07,"NCOA1"
5.31792078063671e-12,-0.980240677175907,0.089,0.162,1.15717956186655e-07,"ZNF738"
5.36831093157858e-12,-0.806057135081048,0.105,0.183,1.1681444587115e-07,"FLOT2"
5.38043728635396e-12,-0.708611403286395,0.123,0.207,1.17078315351062e-07,"AAAS"
5.3908563752745e-12,-1.01452718018513,0.062,0.128,1.17305034725973e-07,"IZUMO4"
5.55346943496426e-12,1.15504854270787,0.147,0.078,1.20843494904822e-07,"REC8"
5.59916046945462e-12,-0.280659471125044,0.428,0.555,1.21837731815333e-07,"SNX17"
5.64922713973502e-12,-0.682520992396739,0.083,0.157,1.22927182560634e-07,"MIR4435-2HG"
5.66345397779608e-12,-0.685923995884097,0.132,0.218,1.23236758556843e-07,"CIZ1"
5.67764321497687e-12,-0.716215444523478,0.118,0.201,1.23545516357897e-07,"AC025159.1"
5.71149555485841e-12,-0.864791665323612,0.095,0.172,1.24282143273719e-07,"EZH2"
5.73905635603238e-12,-1.03517109143715,0.046,0.105,1.24881866307264e-07,"CENPL"
5.74851569893215e-12,-0.678805942713291,0.12,0.205,1.25087701608764e-07,"TRAPPC6B"
6.08311206407036e-12,-1.10363787431695,0.045,0.104,1.32368518514171e-07,"FKBP7"
6.16513487491675e-12,-0.400061453790835,0.208,0.314,1.34153334878188e-07,"ZDHHC17"
6.23013721499947e-12,-0.405468252980375,0.309,0.424,1.35567785798388e-07,"YIPF6"
6.25562336122119e-12,-0.464413254157022,0.249,0.355,1.36122364340173e-07,"LRRC58"
6.35299766675223e-12,1.02018026931493,0.217,0.138,1.38241229228529e-07,"FAM49A"
6.38064081095257e-12,-0.5956758277914,0.205,0.302,1.38842744046328e-07,"SAE1"
6.38804207061124e-12,-0.790014706974309,0.106,0.184,1.39003795456501e-07,"EXOSC3"
6.40051838853504e-12,-0.469099198611095,0.215,0.317,1.39275280134523e-07,"PRKCA"
6.56751940614805e-12,-0.446057514593745,0.367,0.476,1.42909222277782e-07,"PTBP1"
6.58129480509611e-12,-0.848665740547127,0.077,0.148,1.43208974958891e-07,"FZD1"
6.61797403449425e-12,-0.535643198881657,0.22,0.32,1.44007114990595e-07,"PRPSAP1"
6.67145064744265e-12,-1.01259973161401,0.047,0.107,1.45170766088352e-07,"RBM41"
6.88103714529395e-12,0.870433360416584,0.315,0.231,1.49731368281596e-07,"ADSS"
6.88167891421847e-12,-0.620133592158309,0.149,0.237,1.49745333173394e-07,"C8orf82"
6.98993941970454e-12,0.912413192086626,0.266,0.18,1.52101081772771e-07,"DUSP5"
6.99298558830139e-12,0.65240830719076,0.264,0.174,1.52167366401438e-07,"EEPD1"
7.09611119073772e-12,0.660142019111868,0.362,0.275,1.54411379510453e-07,"ANKRD28"
7.10121085188902e-12,-0.972707004490499,0.059,0.123,1.54522348137105e-07,"PRKD2"
7.1176856881663e-12,-0.841812937639548,0.095,0.171,1.54880840574499e-07,"ALG8"
7.17115745015067e-12,-1.04196966692761,0.059,0.123,1.56044386115279e-07,"CARNMT1"
7.19701727302127e-12,-1.1524130267254,0.049,0.109,1.56607095860943e-07,"PORCN"
7.22848338738638e-12,-1.19749394096733,0.043,0.1,1.57291798509528e-07,"TMLHE"
7.53487363805213e-12,-0.925912793011558,0.067,0.135,1.63958850364014e-07,"PAK4"
7.54922359499955e-12,-0.535190162281643,0.23,0.331,1.6427110542719e-07,"YTHDF1"
7.56519652893543e-12,-0.735015446771169,0.107,0.187,1.64618676469635e-07,"PIP4K2B"
7.60035277197148e-12,-1.14603860737606,0.045,0.104,1.65383676318099e-07,"CASP7"
7.60355643092303e-12,0.58594762199039,0.431,0.341,1.65453387936885e-07,"UBQLN1"
7.61899895740942e-12,-0.609043145644083,0.162,0.254,1.65789417313229e-07,"AF117829.1"
7.80823601176327e-12,-0.871261740930954,0.078,0.149,1.69907215615969e-07,"ALKBH6"
7.84193934947083e-12,-0.581755123735969,0.119,0.204,1.70640600244485e-07,"NAPEPLD"
7.91870758395263e-12,-0.825430741993388,0.113,0.192,1.72311077026809e-07,"TOMM70"
7.91991405929906e-12,-0.767887212602001,0.11,0.189,1.72337329930348e-07,"PRKD3"
7.95203673481201e-12,0.827807245476724,0.21,0.13,1.73036319349509e-07,"WIPI1"
7.98417226117588e-12,-0.569543605499948,0.217,0.316,1.73735588403187e-07,"CCNC"
8.20386946394237e-12,-0.672849167708213,0.17,0.261,1.78516199535386e-07,"SCYL2"
8.20898891333821e-12,-0.491630743648828,0.242,0.346,1.7862759875424e-07,"C1orf35"
8.68973764266062e-12,-1.1693989154956,0.045,0.103,1.89088691104295e-07,"CAD"
8.79159674388262e-12,-1.04837127442257,0.065,0.13,1.91305145146886e-07,"THUMPD2"
9.01468360221955e-12,0.476277826711682,0.567,0.502,1.96159515184297e-07,"GHITM"
9.01485524516591e-12,-0.360579293980566,0.395,0.51,1.9616325013481e-07,"RWDD1"
9.06108539835089e-12,0.779957276033694,0.283,0.197,1.97169218268115e-07,"PSME4"
9.15365237711998e-12,0.653258470356031,0.391,0.303,1.99183475726131e-07,"ADAM10"
9.28907064087041e-12,-1.13278421997647,0.048,0.108,2.0213017714534e-07,"FKRP"
9.33867540653912e-12,-0.7539531602174,0.101,0.178,2.03209576846291e-07,"HAUS6"
9.48694154167395e-12,-0.532134413104518,0.277,0.381,2.06435847946825e-07,"SNHG16"
9.64430353536094e-12,-1.19509942582695,0.044,0.102,2.09860044929454e-07,"PXMP4"
9.65790764316783e-12,-0.447791887439282,0.222,0.33,2.10156070315332e-07,"TIA1"
9.92060790987003e-12,-0.326745624228058,0.366,0.488,2.15872428118772e-07,"SRSF1"
1.00325203382557e-11,-0.810513288163533,0.102,0.179,2.18307642560444e-07,"METTL8"
1.0161672760104e-11,1.06530632144623,0.175,0.103,2.21117999259863e-07,"UBTD1"
1.02230448007637e-11,-1.02929053285687,0.06,0.124,2.22453454864617e-07,"GPD1L"
1.02282916606859e-11,2.31603178411489,0.633,0.788,2.22567626536526e-07,"CLDND1"
1.02363032089033e-11,0.778265447669586,0.292,0.207,2.22741957825737e-07,"UROS"
1.03534769520614e-11,1.06189956154043,0.36,0.303,2.25291658476856e-07,"SEMA3B"
1.05457901018287e-11,-0.747462842670485,0.096,0.172,2.29476392615791e-07,"SETD4"
1.05626849945337e-11,-0.509594763207793,0.175,0.27,2.29844025481053e-07,"GPR137"
1.07391825444354e-11,-0.637457531105303,0.157,0.246,2.33684612166914e-07,"COG4"
1.07724022545203e-11,-0.810955934493887,0.093,0.168,2.34407473058361e-07,"NKIRAS1"
1.08383935128941e-11,0.750900206820688,0.357,0.274,2.35843442840576e-07,"ASAP1"
1.08480499128154e-11,-1.07673006903373,0.051,0.111,2.36053566102863e-07,"HARS2"
1.0886691778271e-11,-0.805714736825997,0.101,0.178,2.36894413095176e-07,"SIGMAR1"
1.11280128123222e-11,-0.861822898371042,0.085,0.158,2.42145558796131e-07,"KCTD11"
1.11415458025018e-11,-0.950164435839411,0.062,0.127,2.42440036662439e-07,"METTL4"
1.12637562023739e-11,-0.519691021510828,0.247,0.35,2.45099334963655e-07,"PLEKHA3"
1.17356639959951e-11,0.978888363546446,0.171,0.098,2.55368048552854e-07,"ZFYVE27"
1.17560318457728e-11,-1.14263200593281,0.048,0.107,2.55811252964017e-07,"CDK2"
1.2043222212108e-11,-0.414170533372151,0.332,0.439,2.6206051533547e-07,"MPG"
1.21535386715622e-11,-1.00108880586032,0.069,0.135,2.64461001493193e-07,"LFNG"
1.21631087775574e-11,-0.860981921931671,0.099,0.174,2.64669246999649e-07,"POGLUT1"
1.21700583987659e-11,-0.738548088054094,0.129,0.212,2.64820470757145e-07,"RNF6"
1.22057450832043e-11,-0.712947730689567,0.123,0.204,2.65597013010525e-07,"PSMG4"
1.24575364504221e-11,-0.449643523982572,0.25,0.356,2.71075993161185e-07,"AMFR"
1.25873829144155e-11,-0.327654817100389,0.56,0.68,2.73901452217681e-07,"KMT2E"
1.26116097013126e-11,-1.12157039040498,0.044,0.1,2.74428627100562e-07,"GTF2IRD2"
1.30175818558297e-11,-0.918551234443594,0.099,0.175,2.83262581182853e-07,"HK2"
1.33533487465215e-11,1.2158707038537,0.115,0.055,2.90568868724309e-07,"RNF217"
1.35098567345507e-11,-1.04943279513333,0.057,0.12,2.93974482543824e-07,"BCLAF3"
1.35385252963172e-11,-0.607994043106341,0.172,0.264,2.94598310447863e-07,"PRADC1"
1.35779674744824e-11,-1.10118156243931,0.051,0.111,2.95456572244737e-07,"BRCC3"
1.37117780142908e-11,0.919285805891134,0.204,0.126,2.98368289590967e-07,"CCSAP"
1.38459758032345e-11,-0.731031865578556,0.143,0.227,3.01288433478384e-07,"RANBP3"
1.38682360278344e-11,-0.785891005350301,0.118,0.197,3.01772815965676e-07,"TRAF7"
1.39671043309611e-11,-0.762233273134817,0.104,0.181,3.03924190241714e-07,"MPI"
1.4002952606571e-11,-0.431300869756083,0.289,0.399,3.04704248718985e-07,"CCDC167"
1.40554782446669e-11,-0.272368823812298,0.298,0.42,3.05847206603952e-07,"PTPRA"
1.40851684741772e-11,0.610868955959694,0.472,0.393,3.06493265998096e-07,"MBNL1"
1.43201904713299e-11,-0.345251465467885,0.358,0.472,3.11607344656138e-07,"G3BP1"
1.45026391023893e-11,-0.271039648772234,0.563,0.703,3.15577426867991e-07,"CSNK2B"
1.45416792748887e-11,-0.457783280075761,0.192,0.29,3.16426941021579e-07,"COL9A2"
1.47647407903346e-11,-0.322789061928573,0.326,0.451,3.21280759597681e-07,"RAB6A"
1.48261831968069e-11,-0.582642033443118,0.179,0.273,3.22617746362519e-07,"INTS1"
1.48284609130653e-11,-0.832176695489398,0.079,0.149,3.226673094683e-07,"CAAP1"
1.4855038217269e-11,-0.331276041206266,0.327,0.449,3.23245631607774e-07,"RAP2A"
1.51681146050968e-11,-1.08928258133988,0.05,0.109,3.30058173806907e-07,"NUP85"
1.5520187691627e-11,-0.471512861461941,0.22,0.323,3.37719284169804e-07,"VEZT"
1.57694266107328e-11,-1.09401330071263,0.057,0.119,3.43142723049546e-07,"FKTN"
1.58098136200784e-11,-1.05409533133115,0.055,0.117,3.44021544372907e-07,"MAK16"
1.61702350466315e-11,0.763263284330339,0.218,0.136,3.51864314614701e-07,"SGPL1"
1.65121093459628e-11,-1.10672435246219,0.056,0.118,3.59303499368151e-07,"BCR"
1.65724225597273e-11,-0.795514002584148,0.093,0.168,3.60615914899665e-07,"DLEU1"
1.66833736862892e-11,-0.730572679292596,0.109,0.187,3.63030211413653e-07,"CPSF3"
1.68256815842814e-11,-0.493097503915572,0.204,0.301,3.66126831273964e-07,"TM2D3"
1.71285574587222e-11,-0.819265531025115,0.107,0.183,3.72717410301796e-07,"CBR4"
1.73112736393541e-11,-0.555213853485343,0.176,0.268,3.76693314392344e-07,"SCAF1"
1.76190619677141e-11,-1.04568644984761,0.05,0.109,3.83390788417459e-07,"GLIDR"
1.79656804120421e-11,-0.830195360022747,0.097,0.171,3.90933205766037e-07,"C12orf43"
1.79697472052787e-11,-0.86766098033132,0.087,0.159,3.91021699186865e-07,"PEX5"
1.83452230866209e-11,-0.81206698194263,0.114,0.192,3.9919205436487e-07,"BOP1"
1.85678733497935e-11,-0.707587778870649,0.129,0.211,4.04036924091506e-07,"STK3"
1.90102813203248e-11,-0.83638553327772,0.084,0.156,4.13663721530269e-07,"ZNF548"
1.90953969038998e-11,1.09545551216831,0.582,0.66,4.1551583662886e-07,"LGALS3BP"
1.96366847844691e-11,-0.62883849587227,0.148,0.234,4.27294260910048e-07,"XAB2"
2.00016309381056e-11,-0.296578995976771,0.441,0.569,4.35235489213177e-07,"SMIM26"
2.01429717988084e-11,0.348538803772234,0.757,0.739,4.38311066342072e-07,"TMBIM4"
2.034997940742e-11,-0.518713897342197,0.219,0.317,4.42815551905459e-07,"TXNDC9"
2.07746183734445e-11,-0.519041924671221,0.228,0.326,4.52055695806152e-07,"SPRED1"
2.09689289711121e-11,-0.548532710639532,0.224,0.32,4.56283894411399e-07,"CYB5B"
2.10327993164808e-11,-0.294100338746217,0.485,0.609,4.57673713126622e-07,"AKIRIN1"
2.1504177116522e-11,1.14455904767925,0.124,0.061,4.67930894055518e-07,"ZBTB7B"
2.16862528157259e-11,-0.462328791547051,0.319,0.424,4.71892861270197e-07,"IMP3"
2.18323297810315e-11,0.82642428685892,0.257,0.175,4.75071496035246e-07,"SDSL"
2.20870166241301e-11,-0.81008680367142,0.093,0.167,4.80613481741072e-07,"ZNF408"
2.23117725452939e-11,-0.651354950753089,0.135,0.219,4.85504170585596e-07,"TMEM131"
2.23232372162588e-11,-1.08922101321692,0.051,0.111,4.85753641825791e-07,"MSH2"
2.26030095705471e-11,0.397500713327565,0.66,0.652,4.91841488255105e-07,"ATP5F1C"
2.42294371887792e-11,-0.934523810602612,0.061,0.124,5.27232553227835e-07,"LMLN"
2.43251504907057e-11,-0.665525494972324,0.136,0.22,5.29315274677756e-07,"PTRH1"
2.44685120821412e-11,0.989693068103198,0.334,0.265,5.32434822907393e-07,"PROX1"
2.49960918994746e-11,-0.814277641886016,0.115,0.193,5.43914959732568e-07,"POU2F1"
2.53603806492716e-11,-0.529100353014885,0.149,0.237,5.51841882928151e-07,"AP1AR"
2.57550389772319e-11,-0.789260863394568,0.093,0.166,5.60429648144567e-07,"VPS9D1"
2.63920180918056e-11,1.03837649463852,0.225,0.147,5.74290313677691e-07,"AC007952.4"
2.64996250822703e-11,-0.492359568648796,0.201,0.298,5.76631841790201e-07,"PIGH"
2.70757076383994e-11,-0.356950305228345,0.449,0.56,5.89167398211572e-07,"DCXR"
2.74993951657141e-11,0.386343446310565,0.568,0.503,5.98386838805939e-07,"SELENOS"
2.79773238902999e-11,-1.05287735317448,0.052,0.111,6.08786567852925e-07,"MTM1"
2.80406151030613e-11,-0.935370853217527,0.065,0.129,6.10163784642613e-07,"ANAPC1"
2.84424368600785e-11,0.464279467621989,0.126,0.061,6.18907426075309e-07,"SPNS2"
2.88941185717836e-11,-0.554821142902625,0.22,0.315,6.28736020122012e-07,"ACAA2"
2.89331749534889e-11,-1.0357168020163,0.052,0.111,6.29585886987919e-07,"ZNF678"
2.89514321614274e-11,-0.680195397579872,0.127,0.209,6.29983163832661e-07,"MTG2"
2.89533969176474e-11,-0.681869487716914,0.109,0.187,6.30025916928008e-07,"CWC22"
2.92537097798032e-11,-1.22904675775029,0.046,0.103,6.36560724808518e-07,"ZNF275"
2.94881930956183e-11,-0.827613856028123,0.075,0.143,6.41663081760654e-07,"DIS3L"
2.95366160405632e-11,-0.962582787216792,0.069,0.135,6.42716765042656e-07,"RTL8B"
2.97971874519261e-11,-1.02080129269154,0.059,0.121,6.48386798953912e-07,"NLGN4Y"
2.99611500707726e-11,-0.734701393148228,0.114,0.192,6.51954625540013e-07,"SH2B1"
3.01285085092185e-11,-0.587156269712036,0.194,0.287,6.55596345160594e-07,"TAF15"
3.09984678861544e-11,-1.16735443534404,0.046,0.102,6.74526661202719e-07,"BTN2A2"
3.11556151021602e-11,-1.07224267804141,0.046,0.103,6.77946184623006e-07,"PAXIP1"
3.17166176603041e-11,-0.501362064309702,0.169,0.261,6.90153600288217e-07,"MPP5"
3.26032157645228e-11,-0.773802936076422,0.096,0.17,7.09445975036017e-07,"ETS1"
3.31124684316891e-11,-0.588830436698116,0.206,0.298,7.20527313073554e-07,"OSGEP"
3.36949315468781e-11,-0.866476678365577,0.079,0.147,7.33201710460067e-07,"KLHL12"
3.41071322500366e-11,-0.423032453775454,0.311,0.417,7.42171197760797e-07,"SRP54"
3.45269815290866e-11,-0.984388809538135,0.058,0.119,7.51307118072925e-07,"LRIG2"
3.46921132928853e-11,-0.997369058724769,0.057,0.118,7.54900385253184e-07,"SEC22A"
3.51733446445755e-11,1.21682546158456,0.168,0.099,7.65371979465962e-07,"MEGF10"
3.5564127713034e-11,-0.768566287710274,0.103,0.179,7.7387541903562e-07,"CHMP7"
3.60846910832911e-11,-0.741257488885288,0.121,0.199,7.85202877972415e-07,"BTBD6"
3.75797676819105e-11,0.599752524025826,0.471,0.405,8.17735744758372e-07,"MOB1A"
3.76901154637794e-11,-0.731967638347059,0.103,0.179,8.2013691249184e-07,"C2orf88"
3.8043859545371e-11,0.829413380331721,0.244,0.162,8.27834383707272e-07,"FAM214B"
3.96527604656322e-11,-1.00295329135862,0.057,0.118,8.62844067732157e-07,"MINPP1"
3.96571788141853e-11,1.3144748479583,0.581,0.754,8.62940210996671e-07,"FCGRT"
4.00149641674184e-11,-0.505302331646358,0.222,0.32,8.70725620283024e-07,"NIPSNAP3A"
4.0145749557857e-11,-1.0486558577238,0.055,0.115,8.73571510378968e-07,"SLC30A6"
4.08388732552856e-11,-0.260498759850312,0.493,0.615,8.88653882035014e-07,"NBDY"
4.13502590796895e-11,-0.967921941925123,0.073,0.138,8.99781637574043e-07,"ZNF669"
4.13555816064713e-11,-0.493022466334695,0.28,0.383,8.99897455756816e-07,"BCKDK"
4.14296866628422e-11,-0.943948011509075,0.072,0.138,9.01509981783446e-07,"ZC3H4"
4.15833360456854e-11,-0.798481865614562,0.088,0.159,9.04853392354114e-07,"ETFDH"
4.17130957727432e-11,-0.353727226952004,0.403,0.514,9.07676964014893e-07,"PRDX3"
4.20638578144148e-11,-0.912100239786347,0.08,0.147,9.15309546041666e-07,"UBXN8"
4.23643850687125e-11,0.98587306812952,0.14,0.074,9.21849019095185e-07,"FURIN"
4.26745984980085e-11,-0.675026455849814,0.13,0.212,9.28599263316664e-07,"LTV1"
4.27680434206017e-11,-0.908166752295789,0.075,0.142,9.30632624832292e-07,"ANKRD50"
4.31178155029321e-11,-0.850716480111889,0.087,0.157,9.38243665343803e-07,"DDX51"
4.5084323231896e-11,-0.587329478731895,0.154,0.241,9.81034873526056e-07,"CHMP6"
4.52090615958033e-11,-0.437195787164167,0.346,0.449,9.8374918032468e-07,"ALKBH5"
4.54909172589004e-11,-0.694650408039053,0.116,0.195,9.89882359553673e-07,"TM9SF4"
4.55482768590723e-11,-0.520044432911738,0.212,0.307,9.91130504453413e-07,"DCAF7"
4.73098292665801e-11,-0.580256190278896,0.14,0.224,1.02946188484078e-06,"ATL1"
4.77342139742818e-11,0.584662929051954,0.387,0.301,1.03869649608037e-06,"BAZ1A"
4.78347373575545e-11,-0.734547267295735,0.105,0.181,1.04088388490039e-06,"CES2"
4.81898614217807e-11,-0.814386187288971,0.082,0.151,1.04861138453795e-06,"NOM1"
4.86313591595088e-11,-0.553283077263106,0.23,0.325,1.05821837531091e-06,"ATG4B"
4.88262280498279e-11,-0.794369763231987,0.1,0.174,1.06245872236426e-06,"ZNF821"
4.90993233486739e-11,-0.688403981903055,0.116,0.194,1.06840127606714e-06,"C15orf61"
5.11000763710063e-11,-1.66120710932007,0.136,0.209,1.1119376618331e-06,"FXYD7"
5.1654229116267e-11,-0.597945462803349,0.161,0.248,1.12399602556997e-06,"TRNAU1AP"
5.18233956875211e-11,-0.590459440329325,0.132,0.213,1.12767709016046e-06,"ZBTB21"
5.21055732827853e-11,-0.358484475036533,0.459,0.567,1.13381727463341e-06,"TMEM14B"
5.22051682776006e-11,-0.803246713968903,0.092,0.164,1.13598446172059e-06,"WRAP73"
5.2560008508348e-11,0.991571073275539,0.159,0.091,1.14370578514165e-06,"NDE1"
5.2702324578463e-11,-0.95528995141309,0.057,0.117,1.14680258282736e-06,"TIMM8A"
5.42545594969108e-11,-0.704279339886487,0.118,0.196,1.18057921465278e-06,"AC005332.4"
5.42850772001399e-11,0.770017858964391,0.213,0.135,1.18124327987504e-06,"TUT7"
5.48713127277518e-11,-0.826388616000521,0.092,0.163,1.19399976495588e-06,"SMC6"
5.51053770494246e-11,-0.512899635091633,0.211,0.306,1.19909300459548e-06,"PDHA1"
5.63004422951985e-11,-0.684694943568085,0.125,0.204,1.22509762434352e-06,"PIP5K1A"
5.70479327146801e-11,-0.349005441974476,0.396,0.513,1.24136301587144e-06,"SARNP"
5.83118324452098e-11,-0.639963626845302,0.141,0.224,1.26886547400776e-06,"APPL2"
5.9802972357017e-11,-0.926536823057574,0.058,0.119,1.30131267848869e-06,"BDNF-AS"
6.05409080786188e-11,-1.01452718018513,0.062,0.123,1.31737015979075e-06,"DHRS13"
6.05477294726173e-11,-1.05677126927897,0.049,0.106,1.31751859332415e-06,"APOBEC3C"
6.10885775937971e-11,-0.457267608253818,0.286,0.389,1.32928744844102e-06,"CIAO1"
6.15702473837883e-11,-0.78880555962008,0.091,0.162,1.33976858307123e-06,"MRPL20-AS1"
6.19148460563075e-11,-0.995976783813347,0.056,0.116,1.34726705018525e-06,"TSHZ1"
6.22370063558136e-11,-0.468535910976803,0.253,0.351,1.3542772583025e-06,"KATNBL1"
6.25396662807712e-11,0.915544637857045,0.297,0.223,1.36086313826958e-06,"RAP1GDS1"
6.3118727216284e-11,-0.750314583154052,0.084,0.154,1.37346350422634e-06,"ZNHIT2"
6.43963278527646e-11,-0.563186510179222,0.152,0.239,1.40126409407616e-06,"TSC2"
6.45225171582285e-11,-1.08818422191043,0.045,0.1,1.40400997336305e-06,"LGALSL"
6.52198926362209e-11,-0.435093957123122,0.189,0.282,1.41918486376417e-06,"KDM5B"
6.55146207409976e-11,0.499725960779101,0.914,0.958,1.42559814732411e-06,"TMEM59"
6.63643012874686e-11,-0.646753048794081,0.145,0.227,1.44408719601532e-06,"HADH"
6.78863618249846e-11,-0.641829952875654,0.13,0.211,1.47720723331166e-06,"MUS81"
6.90026403922932e-11,-0.482112694595181,0.503,0.568,1.5014974549363e-06,"SNRPN"
6.90160211470834e-11,-0.632989596159609,0.114,0.191,1.50178862016053e-06,"FAM126B"
6.94380179917037e-11,-0.706507056978802,0.154,0.237,1.51097127149947e-06,"SHMT2"
6.95642402045475e-11,-1.171486868605,0.045,0.1,1.51371786685095e-06,"ATPSCKMT"
7.10059902053304e-11,1.1088228810061,0.113,0.055,1.54509034686799e-06,"CCNE2"
7.15285065906265e-11,-0.704368566796779,0.095,0.168,1.55646030341203e-06,"ARNT2"
7.25689332448796e-11,-1.11586077713717,0.049,0.106,1.57909998740858e-06,"TNFAIP8L3"
7.28453774606698e-11,-0.727594506653968,0.105,0.18,1.58511541354417e-06,"BAP1"
7.51571352166187e-11,-0.831461079054748,0.093,0.164,1.63541926231362e-06,"CTU2"
7.56285352548877e-11,-0.979133273649933,0.05,0.108,1.64567692714636e-06,"BRCA1"
7.69631203847768e-11,-0.796789012953552,0.093,0.164,1.67471749957274e-06,"MRM3"
7.73428526969014e-11,-0.419259410044951,0.337,0.441,1.68298047468457e-06,"LSM10"
8.04587347621029e-11,-0.832108674317699,0.104,0.176,1.75078206842336e-06,"DCAF12"
8.05477849873593e-11,-0.702946735468392,0.116,0.193,1.75271980132494e-06,"ZNF263"
8.06998946371248e-11,-0.784891844152298,0.103,0.176,1.75602970730384e-06,"ASH2L"
8.07836140405021e-11,-0.467108635352617,0.256,0.355,1.75785144152133e-06,"DHX15"
8.09595411536212e-11,1.36609490896126,0.101,0.047,1.7616796155028e-06,"APOL3"
8.21134196964126e-11,-0.776786794515242,0.088,0.158,1.78678801259394e-06,"TFCP2"
8.25440169192586e-11,-0.855350053852341,0.091,0.161,1.79615780816307e-06,"TEX30"
8.2961874630202e-11,-0.259241695073172,0.265,0.382,1.8052503919532e-06,"ILVBL"
8.33781857344748e-11,0.599871771774825,0.457,0.391,1.81430932158217e-06,"CMC2"
8.393971454342e-11,-0.828317095155325,0.081,0.149,1.82652818846482e-06,"ZBTB22"
8.41245538500305e-11,-0.398551258725926,0.395,0.502,1.83055029177666e-06,"RNMT"
8.43202370010829e-11,-0.682627775642477,0.132,0.211,1.83480835714356e-06,"TELO2"
8.46687061279025e-11,-1.03042250234679,0.046,0.102,1.84239104534316e-06,"E2F3"
8.61113554840629e-11,-0.858750815193414,0.075,0.141,1.87378309533321e-06,"TARBP2"
8.6128432912933e-11,-0.954710575196653,0.059,0.119,1.87415470018542e-06,"PDSS2"
8.6583808912645e-11,-0.959410181877042,0.048,0.105,1.88406368193915e-06,"CCDC184"
8.69579595886656e-11,0.683338594292139,0.29,0.206,1.89220520064936e-06,"FAM204A"
8.69587101747273e-11,-0.558833438345292,0.178,0.267,1.89222153340207e-06,"NFKBIL1"
8.74605044932865e-11,-0.375964588460358,0.379,0.487,1.90314057777391e-06,"PDCD6IP"
8.77988863502236e-11,-0.578534025133258,0.166,0.253,1.91050376698087e-06,"ZSCAN16-AS1"
9.06865613083141e-11,-0.371383391827706,0.422,0.531,1.97333957406892e-06,"SRP19"
9.1135743086018e-11,-0.617833731591629,0.206,0.292,1.98311376955175e-06,"RANBP9"
9.26401196635953e-11,-0.521430361780329,0.182,0.273,2.01584900387983e-06,"NEPRO"
9.31472752863066e-11,-0.671537469769934,0.129,0.208,2.02688471023003e-06,"UFSP2"
9.40051846339437e-11,0.738234072667492,0.239,0.159,2.04555281763461e-06,"NOLC1"
9.40118115017481e-11,-0.882194711585057,0.069,0.133,2.04569701827804e-06,"CSTF1"
9.45462288732115e-11,-1.01250801254847,0.069,0.132,2.05732594028108e-06,"IL11RA"
9.47695008245121e-11,-0.611440761652636,0.142,0.226,2.06218433794138e-06,"TRNT1"
9.53706989755398e-11,-0.798266521925694,0.088,0.157,2.07526640970775e-06,"SUMF1"
9.59970053409315e-11,-0.620817223738,0.134,0.215,2.08889483621867e-06,"XPA"
9.67478144960624e-11,0.557538326521588,0.421,0.338,2.10523244343432e-06,"HOOK3"
9.78554767991768e-11,1.21232488934202,0.103,0.048,2.12933517515009e-06,"EIF4E3"
9.80829783767959e-11,-0.817056134030305,0.084,0.152,2.13428560947908e-06,"IPO8"
9.88400064689435e-11,-0.80669705305157,0.088,0.157,2.15075854076421e-06,"CEP78"
9.9810744362545e-11,0.759287447525438,0.26,0.18,2.17188179732898e-06,"COLGALT1"
9.99135570325577e-11,-0.806196667460952,0.105,0.177,2.17411900102846e-06,"GPD2"
1.01188153034228e-10,-0.62922276623669,0.147,0.231,2.20185421002479e-06,"RSBN1"
1.01589042914467e-10,-0.619070049875799,0.17,0.255,2.21057757381879e-06,"ESRRA"
1.02128367772716e-10,0.915359716826364,0.205,0.131,2.2223132827343e-06,"DRAM1"
1.02773944837913e-10,-0.918071747913654,0.073,0.137,2.23636103967298e-06,"FARS2"
1.03476074001427e-10,-0.726476225037718,0.114,0.189,2.25163937027104e-06,"TTC4"
1.03738175178623e-10,0.376742153160767,0.677,0.649,2.25734269188685e-06,"COX5A"
1.05091852330375e-10,-0.872267103369471,0.08,0.147,2.28679870670896e-06,"SRGAP2B"
1.05284620998431e-10,0.981627395874073,0.228,0.155,2.29099335292586e-06,"ADO"
1.09681708505851e-10,1.03774735314667,0.198,0.127,2.38667397708731e-06,"MICAL3"
1.12315103322059e-10,-0.8734974005626,0.075,0.141,2.44397664828799e-06,"KMT5C"
1.13366153192376e-10,-0.711969884239079,0.116,0.192,2.46684749346609e-06,"DCAF5"
1.15513576835056e-10,1.15052476150377,0.132,0.07,2.51357543193082e-06,"SH3D21"
1.16820677564195e-10,-0.665448598400022,0.146,0.227,2.54201794379689e-06,"SYNJ2BP"
1.18649984635964e-10,-0.594638764441885,0.213,0.303,2.58182366567858e-06,"MED6"
1.19171265614568e-10,-0.474075375529763,0.172,0.261,2.59316673977299e-06,"BCAR1"
1.19229411063279e-10,0.786955605009366,0.257,0.179,2.59443198473694e-06,"NCK2"
1.19290412937277e-10,-0.782101071821702,0.097,0.168,2.59575938551515e-06,"HSDL1"
1.20159380149202e-10,1.12100743033169,0.138,0.075,2.61466811204664e-06,"ADA2"
1.20777090642384e-10,-0.877758600435237,0.076,0.142,2.62810949237829e-06,"C11orf54"
